filename,label,openverse_id,title,source,creator,source_page,download_url,license,license_version,license_url,seed_query,source_width,source_height,saved_width,saved_height,clarity_score,raw_sha1
1031.jpg,localtourism,92176a60-0027-4d5b-9527-fa33bedc4a08,Prambanan Temple,flickr,isapisa,https://www.flickr.com/photos/97189192@N00/43149377570,https://live.staticflickr.com/1908/43149377570_e14568cfd9_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Prambanan temple,1024,683,768,512,56.246,7be2d99d945af2f84383a4af96ef62c4f7e3da92
1033.jpg,localtourism,2ff745ba-1615-4f7e-b5f0-f75ee42ed886,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/26424722429,https://live.staticflickr.com/4486/26424722429_1be8d78a2b_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,44.112,ad3a05b72f93aefe3aa3375fd57f850bcf7e08b2
1034.jpg,localtourism,ed816727-3db5-416a-9242-a4b0981dcbe4,Prambanan Temple,flickr,isapisa,https://www.flickr.com/photos/97189192@N00/43149347810,https://live.staticflickr.com/1907/43149347810_457fdf3f3b_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Prambanan temple,768,1024,576,768,61.182,96d98d34e9fb52e35e5195669586a99636a648d9
1038.jpg,localtourism,e8050ecc-6204-4657-808e-3721bf5aeaf5,Prambanan Temple. #iphonesia,flickr,fauzanalfi,https://www.flickr.com/photos/58423623@N02/6336790730,https://live.staticflickr.com/6050/6336790730_aff4536db4.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Prambanan temple,500,500,500,500,34.54,25c6f17f18fbfccbc80fa7a4754b1d3464daedba
1035.jpg,localtourism,8b5f171b-8e31-4b01-9599-957fb107b7b8,Prambanan Temple,flickr,isapisa,https://www.flickr.com/photos/97189192@N00/43149311510,https://live.staticflickr.com/1941/43149311510_8b439ab51d_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Prambanan temple,1024,768,768,576,32.546,166bfabae03a1a77cbac3011274333a52edb7fb4
1037.jpg,localtourism,0bf492f5-07ad-4e30-9e4f-8a3c6468a6a2,Prambanan Temple,flickr,isapisa,https://www.flickr.com/photos/97189192@N00/44962078261,https://live.staticflickr.com/1965/44962078261_1c11142f93_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Prambanan temple,1024,768,768,576,46.66,c6d392291078134a4caa33b05bcdaece03b87e36
1036.jpg,localtourism,4af4daf1-9ac7-4df8-9bd1-4fe6bd99a7f7,Prambanan Temple,flickr,isapisa,https://www.flickr.com/photos/97189192@N00/44962078351,https://live.staticflickr.com/1975/44962078351_260366f7e1_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Prambanan temple,769,1024,577,768,51.867,f84107bd8789819574473357f454a8341fb69a12
1039.jpg,localtourism,e5072925-b117-4abf-97c1-1d926b20c2fa,Prambanan Temple,flickr,isapisa,https://www.flickr.com/photos/97189192@N00/31089309798,https://live.staticflickr.com/1947/31089309798_29f5d64799_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Prambanan temple,683,1024,512,768,43.882,d1e7320427385b2722760558151c64a24b3df14d
1040.jpg,localtourism,52157a2b-e494-4023-9327-84a6cd7c2cb4,Prambanan Temple,flickr,isapisa,https://www.flickr.com/photos/97189192@N00/44962373311,https://live.staticflickr.com/1961/44962373311_a37943b78c_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Prambanan temple,1024,683,768,512,60.845,05a78963ab45ff4cafa2b29881ec91a4a70de673
1041.jpg,localtourism,ee99df34-ef2d-41ab-9e5b-b0aaf3690123,Prambanan Temple,flickr,adeliaiswari,https://www.flickr.com/photos/94668308@N05/11585615284,https://live.staticflickr.com/2891/11585615284_5e612174b6_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,768,1024,576,768,47.589,01c959e6892c77b8309aa069fe6077cb84c7cd69
1043.jpg,localtourism,e0954910-80ac-4748-8a33-ebd0b02cbc40,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/38169776012,https://live.staticflickr.com/4545/38169776012_40ae3cac68_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,36.698,1f8c062e5da1b162d0188e899722df73bb96f478
1042.jpg,localtourism,197dfdce-fcbf-4352-a428-d5b9c6afb539,Prambanan Temple,flickr,isapisa,https://www.flickr.com/photos/97189192@N00/44242739004,https://live.staticflickr.com/1915/44242739004_f6c82af9b9_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Prambanan temple,1024,683,768,512,29.163,d44bc33a97e0d54bb71fe4d595e4b333f237a07d
1044.jpg,localtourism,cc3bb5df-5cef-4d53-a617-3e648ad84905,Prambanan Temple,flickr,isapisa,https://www.flickr.com/photos/97189192@N00/31089235538,https://live.staticflickr.com/1919/31089235538_5159a194cd_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Prambanan temple,1024,769,768,577,54.465,a8638db36f6997c9dd01705976bb85a78bd21564
1046.jpg,localtourism,030412a8-484a-484d-a643-f66a0485b60f,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/37490828474,https://live.staticflickr.com/4569/37490828474_430ff26118_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,29.231,5ba1d001a600f3128d45dcddfeaa342e1349cac9
1045.jpg,localtourism,169f7689-26b0-4a6c-9404-9eacc4e09ccd,Prambanan Temple,flickr,Allan Henderson,https://www.flickr.com/photos/88019192@N00/29698690173,https://live.staticflickr.com/8135/29698690173_96e30d0d47_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1023,576,768,432,67.21,42e267a5c7a6093b5914ef09cda8377c779fb6c1
1047.jpg,localtourism,d29c6536-1295-495d-9055-bf0631146198,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/38169749922,https://live.staticflickr.com/4496/38169749922_b4d8e1e1ce_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,683,1024,512,768,47.7,4ab7f9000d6544aa3fb5ae710a0ff09c676031a1
1049.jpg,localtourism,524741c7-19e0-4d83-8eea-74e41b277b18,Prambanan Temple,flickr,isapisa,https://www.flickr.com/photos/97189192@N00/31089275938,https://live.staticflickr.com/1977/31089275938_6243a0839c_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Prambanan temple,683,1024,512,768,31.213,dbfa7580b191c50f2580ea7168e32b22e795dda4
1048.jpg,localtourism,0b89ed65-b3d0-45bb-ba26-df322944cf41,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/26424712519,https://live.staticflickr.com/4474/26424712519_c509aea62e_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,42.109,5c9450af2e30dd56144ca11e84f8daf129b38c6a
1051.jpg,localtourism,ce0e6372-a38f-49a2-86f1-43011ad55574,One of the greatest attraction in Yogyakarta: Prambanan Temple,flickr,fauzanalfi,https://www.flickr.com/photos/58423623@N02/8820003748,https://live.staticflickr.com/5458/8820003748_76b621c9e2.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Prambanan temple,500,500,500,500,64.777,60874c6f2c606b0445d86a46a292525ebb1ae09c
1050.jpg,localtourism,42abc38e-b8ba-4ca9-b4de-b6b7f1414e51,Prambanan Temple,flickr,isapisa,https://www.flickr.com/photos/97189192@N00/31089348478,https://live.staticflickr.com/1931/31089348478_fdb9f18810_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Prambanan temple,683,1024,512,768,57.32,593d6df495998dec1babb96b1404fb04dfa4c3fb
1055.jpg,localtourism,4780b3af-0f5d-4add-a28a-138f09912129,Prambanan Temple,flickr,isapisa,https://www.flickr.com/photos/97189192@N00/31089566918,https://live.staticflickr.com/1966/31089566918_7d1a08b293_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Prambanan temple,1024,683,768,512,22.98,ca13d63f22a3a8665d1fe235fd2adb54cd93092b
1052.jpg,localtourism,4e8eb0c2-6a21-4830-8953-ddb7a88fad1a,Prambanan Temple,flickr,isapisa,https://www.flickr.com/photos/97189192@N00/44242517954,https://live.staticflickr.com/1914/44242517954_055a90dcfe_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Prambanan temple,1024,683,768,512,56.187,14d3a1b846de492f2f1fd46b8186bf5a75a2e00d
1053.jpg,localtourism,e9567231-eb22-4169-80a8-83ab1c45013a,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/24348895848,https://live.staticflickr.com/4462/24348895848_a813009e28_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,46.246,c59b345bd50174435685226d7cfd357b948599db
1054.jpg,localtourism,7af32935-7ac9-4b9e-9a2b-35b45f4761a6,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/37490782474,https://live.staticflickr.com/4507/37490782474_ae6ff27af0_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,41.867,c147ddab5f56b68e4eb257e555ee4a37a8bd5627
1056.jpg,localtourism,9052b7e9-53e9-4bab-a837-aafa6574918d,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/24348904088,https://live.staticflickr.com/4515/24348904088_8ba3563b45_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,32.249,fb8070bf882f2bd32f0321437d6d1adbb8a99354
1057.jpg,localtourism,2801ea3e-03a6-4545-8351-d43b936b440e,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/37490786644,https://live.staticflickr.com/4570/37490786644_2a9dbd44c1_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,36.231,974cb7034dbe0f6ae590a4e89e87ededcff5acf4
1058.jpg,localtourism,667d6352-4ac8-48c2-ac17-896c741ea2c5,Prambanan Temple,flickr,isapisa,https://www.flickr.com/photos/97189192@N00/44242741034,https://live.staticflickr.com/1915/44242741034_374e0a60bd_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Prambanan temple,1024,683,768,512,29.77,e8dd9262d6cb796e9c4e554c9ffe00454f21db5a
1059.jpg,localtourism,0e5fc0bb-909d-44a7-8f15-689764856af5,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/38169747342,https://live.staticflickr.com/4494/38169747342_7873d33b93_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,683,1024,512,768,35.243,700351cd285594d7d8c14caeffe926615c8a0a8e
1061.jpg,localtourism,c2ce798f-08c2-4418-b772-b52f42b1236d,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/38201905601,https://live.staticflickr.com/4541/38201905601_3c1fbe23ba_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,51.067,5a5aed34b72973efe5c7188e2b9615dcecdc18aa
1060.jpg,localtourism,46dd01f8-7f41-46bb-a5bd-1b2c9102a153,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/24348918138,https://live.staticflickr.com/4490/24348918138_488a46151c_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,29.929,499d4a7488860e12f53008fa30fbe27565de1857
1062.jpg,localtourism,533c1ab1-136c-4ebb-9098-8808265bb5c9,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/26424724479,https://live.staticflickr.com/4458/26424724479_983678a6fa_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,38.627,b34c06f00aa833dc71af2aedcdb41d879df23381
1063.jpg,localtourism,39793fda-6b2a-47b6-b780-3687800533f1,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/37490784424,https://live.staticflickr.com/4510/37490784424_ea35d0f2cb_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,24.754,dae54314ad78cc8ca529621d8cac005a7b675928
1064.jpg,localtourism,debcd61f-3186-4822-8be8-52ab6617472d,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/26424776859,https://live.staticflickr.com/4529/26424776859_8721dba928_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,683,1024,512,768,41.066,d06e3dbd2dbd2215a84d12d0194d28aad04e2a99
1065.jpg,localtourism,cee10338-aa09-4178-919d-92e518d4bd72,Prambanan Temple Life,flickr,thereadytraveller,https://www.flickr.com/photos/150262163@N06/35584867206,https://live.staticflickr.com/4266/35584867206_814b6f3bbc_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Prambanan temple,1024,768,768,576,59.876,a9f9fc09bc76a85003b600de37a9ac8dee2d249a
1066.jpg,localtourism,e90c095f-3f2b-4763-9a50-348071f1316d,Prambanan Temple,flickr,isapisa,https://www.flickr.com/photos/97189192@N00/44049701695,https://live.staticflickr.com/1943/44049701695_8536a129d7_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Prambanan temple,683,1024,512,768,28.282,6439df75d2b3519b441a747a9df9a8cb30afc885
1067.jpg,localtourism,6e30275a-177c-4f4d-bbbd-baa596883074,Prambanan Temple,flickr,adeliaiswari,https://www.flickr.com/photos/94668308@N05/11585483643,https://live.staticflickr.com/3776/11585483643_1db432a0ab_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,768,1024,576,768,34.788,b4ee2472a6b04573976dba8874f08929a2a2429d
1068.jpg,localtourism,84044b04-a17e-4c4b-8ff0-f7af278df7d5,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/37490829544,https://live.staticflickr.com/4486/37490829544_f8bb9f25a7_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,683,1024,512,768,29.576,ee8a2559605b732c0f755a095aff9156b6888ffa
1069.jpg,localtourism,ed9bdc44-6e4b-4478-ab28-5d42e8d0815a,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/24348908988,https://live.staticflickr.com/4526/24348908988_a331737dab_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,42.696,30c4dfb65b2b8b61c98462af46adadac55d0d4b8
1072.jpg,localtourism,e63e14e5-a6b8-404c-8c0a-c25d9df63ca6,Prambanan Temple,flickr,imtakusay.taufik,https://www.flickr.com/photos/147045086@N02/33289118178,https://live.staticflickr.com/7815/33289118178_b01174f6f7_b.jpg,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,Prambanan temple,1024,768,768,576,28.105,2a9524dea55827ee2a5a8fcae6a7a242e7bbec76
1070.jpg,localtourism,a36caa6d-95ce-44cd-aafc-bbe7c28819f3,Prambanan Temple,flickr,adeliaiswari,https://www.flickr.com/photos/94668308@N05/11585489473,https://live.staticflickr.com/7330/11585489473_7a03672e20_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,768,1024,576,768,49.591,f7451d49fbb6ef1fa3508e3b3d9a04bf2024246c
1071.jpg,localtourism,9ed0c118-2a42-4acf-8a18-fafc3473d300,Prambanan Temple,flickr,adeliaiswari,https://www.flickr.com/photos/94668308@N05/11585290275,https://live.staticflickr.com/7371/11585290275_eff799bfec_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,768,1024,576,768,43.828,ce99f183d69a55838e90fd9a154966f4e2b98abf
1074.jpg,localtourism,f447d229-d475-422d-8890-f159c3f3aa6a,Prambanan Temple,flickr,isapisa,https://www.flickr.com/photos/97189192@N00/44049969845,https://live.staticflickr.com/1959/44049969845_43fd80fffd_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Prambanan temple,1024,683,768,512,37.673,8852b696fc2abb39a2bb12ec46ce2b758c294c56
1073.jpg,localtourism,c50b3ecb-edce-4031-992a-28dfc5d99288,Prambanan Temple,flickr,isapisa,https://www.flickr.com/photos/97189192@N00/43149416270,https://live.staticflickr.com/1939/43149416270_6c51d1d0e9_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Prambanan temple,1024,683,768,512,61.494,b7659c229704438016877a82766eb994b53b4e01
1075.jpg,localtourism,40663287-b157-4693-a32c-b886b1cbbf9d,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/38201909211,https://live.staticflickr.com/4495/38201909211_2e25a88d60_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,36.484,547b71b9692e6f3bb0be347d07d5ac7de08dcaed
1077.jpg,localtourism,178b840d-d3fa-457b-ae75-99e52948cb81,Prambanan Temple,flickr,adeliaiswari,https://www.flickr.com/photos/94668308@N05/11585607454,https://live.staticflickr.com/7312/11585607454_ec5c206f22_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,768,768,576,46.999,aa5cbdb633c4c4ea253bd469c8708c28d8561fcd
1076.jpg,localtourism,92755b91-edbe-4c6d-b60b-ff221d477ae7,Prambanan Temple,flickr,isapisa,https://www.flickr.com/photos/97189192@N00/30025182287,https://live.staticflickr.com/1949/30025182287_8c9231071f_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Prambanan temple,1024,683,768,512,81.708,ad55c4a721a8a2928877e5a54c38e3c7b68452cd
1078.jpg,localtourism,c77cca52-1e12-47d3-b2f0-ab10295e9d34,Prambanan Temple,flickr,adeliaiswari,https://www.flickr.com/photos/94668308@N05/11585279825,https://live.staticflickr.com/3779/11585279825_7d5e4358bc_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,768,768,576,36.021,ae09e315f83147e5cf50f3c881c6f4bbd61b03b2
1081.jpg,localtourism,a2a025f7-1bca-4269-a82c-f0648c14394a,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/24348923718,https://live.staticflickr.com/4563/24348923718_f5c4640177_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,35.895,0b3da9b7f21a409833b0a96e5eedf04f61b5c42a
1080.jpg,localtourism,3f04e7f3-2bac-47a9-bf96-d77c2a56aabb,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/38169760872,https://live.staticflickr.com/4552/38169760872_f9d145fdb7_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,46.502,d8eb6729864cd76c21231767411d57bcb64a6d3b
1082.jpg,localtourism,a9c5837c-f8a3-419c-a323-3011cff7ecba,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/38169753322,https://live.staticflickr.com/4480/38169753322_92dc574f87_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,42.118,07d0836649bd8fcef8114bc39a74a9ed3f85c702
1079.jpg,localtourism,3294450c-a4f0-4117-9e50-c662494a5e3a,Prambanan Temple,flickr,isapisa,https://www.flickr.com/photos/97189192@N00/44962153431,https://live.staticflickr.com/1943/44962153431_316d78792f_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Prambanan temple,1024,683,768,512,57.812,1152dc3bd33a529146492fecfcca384fff12ed7e
1083.jpg,localtourism,af1c0427-7782-4096-a25e-8018658d8ae0,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/38201980001,https://live.staticflickr.com/4525/38201980001_dfd75c18c8_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,38.711,eb7cd0b0f5862c603f5c600255ac18f2dbc02cea
1085.jpg,localtourism,80bbe0e7-7241-4b36-9dc3-bc822772a15a,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/37490830214,https://live.staticflickr.com/4513/37490830214_a045b27ed3_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,28.026,efb8786fef32b081aa4d63e888f344d88a2b2a04
1084.jpg,localtourism,0aa057f8-01e5-40c8-ae08-79f420d47f81,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/37490789154,https://live.staticflickr.com/4474/37490789154_73fdbca4cf_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,36.588,c1b3d4bc0ea3f9bac7d88edcf1ab4741a8be9182
1086.jpg,localtourism,c724f580-f15e-4f25-b439-95ba6eb5b246,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/38169812542,https://live.staticflickr.com/4467/38169812542_7c2ebe51d5_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,40.541,7cc7731a191926ec65af7359d9dd3725684e02b7
1087.jpg,localtourism,46fe079e-1c7b-4cc9-96fe-df5fdf3ea308,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/38169765322,https://live.staticflickr.com/4443/38169765322_aee1be755d_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,43.551,d96fb1ee780ba8edef94bb71aa0ae58e99664c08
1089.jpg,localtourism,d683663b-3f95-4aba-9ef9-ed4bf3b6d601,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/38169738502,https://live.staticflickr.com/4527/38169738502_9ce25cc670_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,37.448,638854ca60c70fb9f9db476f425f2efdde7928f6
1090.jpg,localtourism,1a5629df-8adc-40d0-bba8-e2ee19d031b9,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/38201910841,https://live.staticflickr.com/4488/38201910841_4d381455d1_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,683,1024,512,768,29.777,3584a9ba9e7c980ba5381b4ca3d865e522e736ad
1091.jpg,localtourism,dba9c0e1-2220-46ad-926b-58429e008026,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/38169816642,https://live.staticflickr.com/4526/38169816642_b49d4326c7_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,35.165,c50796fb639563d6fa4226a80adea64e6a59ec66
1088.jpg,localtourism,d9757db2-a5e4-4264-8df6-3b6ccfabcab8,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/38145577946,https://live.staticflickr.com/4586/38145577946_a1e5f57dd0_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,683,1024,512,768,38.669,83d95622671f8b0da977a2504ce593526ec7e13a
1093.jpg,localtourism,5288e535-72a0-4805-a651-9f637da7f28e,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/38169756512,https://live.staticflickr.com/4462/38169756512_3868f07bc2_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,32.912,e34148d1f362bb4fc0f9379539a8a7967b3f4225
1092.jpg,localtourism,8bd765e7-2733-443e-9ed5-f960a639251a,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/24348913828,https://live.staticflickr.com/4511/24348913828_d973247f28_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,42.358,2e82940bdebf8146aa83c1fc0c0138f21ff0ee9f
1094.jpg,localtourism,df77f573-cba3-4df8-b10a-43c07784aa47,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/38201960731,https://live.staticflickr.com/4555/38201960731_553eba402f_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,40.01,0d15b76f5f61ef3428b947eede554810bbdbdd30
1095.jpg,localtourism,6e381463-2f55-4aa1-b8ed-f3ddee9d0e07,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/37490791524,https://live.staticflickr.com/4575/37490791524_a06f82c6e9_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,43.127,7272f77449775205a5ccd9e0da03e916a3ce1cab
1099.jpg,localtourism,8720f445-940d-4972-b7dc-43a06f0ebee4,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/26424705989,https://live.staticflickr.com/4579/26424705989_356c73ed63_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,39.348,b5d3a65535db8eaf1f1ed30ccec866ebf4e08edd
1101.jpg,localtourism,c7525c7b-ca47-4c5f-b2e4-421b71156fa2,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/37490833444,https://live.staticflickr.com/4461/37490833444_2a42758a38_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,48.648,cf05956686193abf200ea41f100a657460e973ea
1100.jpg,localtourism,72c3e4fa-f511-4373-bef8-36ee668fa301,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/37490832254,https://live.staticflickr.com/4513/37490832254_c794915b7a_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,43.554,8337450e5a935ae3fde3d61ba5cc5b0fcc3ccbc4
1097.jpg,localtourism,d45f9399-68bb-43e7-b0ae-884efcee0dd8,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/38169772062,https://live.staticflickr.com/4452/38169772062_154ee1af00_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,40.2,c66f901bf8861785ffbeaa1dd6cc1fb1b4833669
1098.jpg,localtourism,bf55e08c-b812-4f13-a1b1-4fe94e69c67b,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/24348901718,https://live.staticflickr.com/4459/24348901718_591ea6df79_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,35.177,83f9b08ce5dbd0121f13ad574aaa717b5af5489e
1096.jpg,localtourism,97eef9a8-ee36-4f3e-ac40-debfa8dca7a3,Prambanan Temple,flickr,CharlieOnTravel,https://www.flickr.com/photos/143738113@N06/26424766929,https://live.staticflickr.com/4520/26424766929_1f47f0ff83_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Prambanan temple,1024,683,768,512,51.105,39fe3fe3d5c486f5fc316a1ed1ddceed2c8d7edd
